drug,reactome_id,pathway_name
CHEMBL3379,R-HSA-211945,Phase I - Functionalization of compounds
CHEMBL3379,R-HSA-211958,Miscellaneous substrates
CHEMBL3379,R-HSA-211979,Eicosanoids
CHEMBL3379,R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX)
CHEMBL3379,R-HSA-2142753,Arachidonate metabolism
CHEMBL3379,R-HSA-2142816,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)
CHEMBL3379,R-HSA-556833,Metabolism of lipids
CHEMBL3379,R-HSA-8978868,Fatty acid metabolism
CHEMBL3409,R-HSA-1430728,Metabolism
CHEMBL3409,R-HSA-156580,Phase II - Conjugation of compounds
CHEMBL3409,R-HSA-156590,Glutathione conjugation
CHEMBL3409,R-HSA-189445,Metabolism of porphyrins
CHEMBL3409,R-HSA-189483,Heme degradation
CHEMBL3409,R-HSA-211859,Biological oxidations
CHEMBL3409,R-HSA-2262752,Cellular responses to stress
CHEMBL3409,R-HSA-8953897,Cellular responses to stimuli
CHEMBL3409,R-HSA-9711123,Cellular response to chemical stress
CHEMBL3409,R-HSA-9748784,Drug ADME
CHEMBL3409,R-HSA-9748787,Azathioprine ADME
CHEMBL3409,R-HSA-9755511,KEAP1-NFE2L2 pathway
CHEMBL3409,R-HSA-9759194,Nuclear events mediated by NFE2L2
CHEMBL3409,R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes
CHEMBL3419,R-HSA-166658,Complement cascade
CHEMBL3419,R-HSA-168249,Innate Immune System
CHEMBL3419,R-HSA-168256,Immune System
CHEMBL3419,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins
CHEMBL3419,R-HSA-2980736,Peptide hormone metabolism
CHEMBL3419,R-HSA-392499,Metabolism of proteins
CHEMBL3419,R-HSA-977606,Regulation of Complement cascade
CHEMBL3421,R-HSA-109582,Hemostasis
CHEMBL3421,R-HSA-111885,Opioid Signalling
CHEMBL3421,R-HSA-111933,Calmodulin induced events
CHEMBL3421,R-HSA-111957,Cam-PDE 1 activation
CHEMBL3421,R-HSA-111996,Ca-dependent events
CHEMBL3421,R-HSA-111997,CaM pathway
CHEMBL3421,R-HSA-112040,G-protein mediated events
CHEMBL3421,R-HSA-112043,PLC beta mediated events
CHEMBL3421,R-HSA-1489509,DAG and IP3 signaling
CHEMBL3421,R-HSA-162582,Signal Transduction
CHEMBL3421,R-HSA-372790,Signaling by GPCR
CHEMBL3421,R-HSA-388396,GPCR downstream signalling
CHEMBL3421,R-HSA-392154,Nitric oxide stimulates guanylate cyclase
CHEMBL3421,R-HSA-418346,Platelet homeostasis
CHEMBL3421,R-HSA-418457,cGMP effects
CHEMBL3421,R-HSA-418555,G alpha (s) signalling events
CHEMBL3421,R-HSA-418594,G alpha (i) signalling events
CHEMBL3421,R-HSA-9006925,Intracellular signaling by second messengers
CHEMBL3429,R-HSA-1430728,Metabolism
CHEMBL3429,R-HSA-1592230,Mitochondrial biogenesis
CHEMBL3429,R-HSA-1852241,Organelle biogenesis and maintenance
CHEMBL3429,R-HSA-1989781,PPARA activates gene expression
CHEMBL3429,R-HSA-212436,Generic Transcription Pathway
CHEMBL3429,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis
CHEMBL3429,R-HSA-383280,Nuclear Receptor transcription pathway
CHEMBL3429,R-HSA-400206,Regulation of lipid metabolism by PPARalpha
CHEMBL3429,R-HSA-556833,Metabolism of lipids
CHEMBL3429,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL3429,R-HSA-74160,Gene expression (Transcription)
CHEMBL3429,R-HSA-8878166,Transcriptional regulation by RUNX2
CHEMBL3429,R-HSA-8939902,Regulation of RUNX2 expression and activity
CHEMBL3438,R-HSA-109582,Hemostasis
CHEMBL3438,R-HSA-114604,GPVI-mediated activation cascade
CHEMBL3438,R-HSA-162582,Signal Transduction
CHEMBL3438,R-HSA-170834,Signaling by TGF-beta Receptor Complex
CHEMBL3438,R-HSA-194138,Signaling by VEGF
CHEMBL3438,R-HSA-194315,Signaling by Rho GTPases
CHEMBL3438,R-HSA-195258,RHO GTPase Effectors
CHEMBL3438,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)
CHEMBL3438,R-HSA-4420097,VEGFA-VEGFR2 Pathway
CHEMBL3438,R-HSA-5218921,VEGFR2 mediated cell proliferation
CHEMBL3438,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases
CHEMBL3438,R-HSA-76002,"Platelet activation, signaling and aggregation"
CHEMBL3438,R-HSA-8939211,ESR-mediated signaling
CHEMBL3438,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL3438,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL3438,R-HSA-9006936,Signaling by TGFB family members
CHEMBL3438,R-HSA-9009391,Extra-nuclear estrogen signaling
CHEMBL3438,R-HSA-9634635,Estrogen-stimulated signaling through PRKCZ
CHEMBL3438,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CHEMBL3473,R-HSA-162582,Signal Transduction
CHEMBL3473,R-HSA-372790,Signaling by GPCR
CHEMBL3473,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL3473,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL3473,R-HSA-380108,Chemokine receptors bind chemokines
CHEMBL3473,R-HSA-388396,GPCR downstream signalling
CHEMBL3473,R-HSA-418594,G alpha (i) signalling events
CHEMBL3473,R-HSA-500792,GPCR ligand binding
CHEMBL3474,R-HSA-1430728,Metabolism
CHEMBL3474,R-HSA-1482788,Acyl chain remodelling of PC
CHEMBL3474,R-HSA-1482801,Acyl chain remodelling of PS
CHEMBL3474,R-HSA-1482839,Acyl chain remodelling of PE
CHEMBL3474,R-HSA-1482922,Acyl chain remodelling of PI
CHEMBL3474,R-HSA-1482925,Acyl chain remodelling of PG
CHEMBL3474,R-HSA-1483166,Synthesis of PA
CHEMBL3474,R-HSA-1483206,Glycerophospholipid biosynthesis
CHEMBL3474,R-HSA-1483257,Phospholipid metabolism
CHEMBL3474,R-HSA-168249,Innate Immune System
CHEMBL3474,R-HSA-168256,Immune System
CHEMBL3474,R-HSA-556833,Metabolism of lipids
CHEMBL3474,R-HSA-6803157,Antimicrobial peptides
CHEMBL3475,R-HSA-109582,Hemostasis
CHEMBL3475,R-HSA-114608,Platelet degranulation 
CHEMBL3475,R-HSA-1266738,Developmental Biology
CHEMBL3475,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian expression"
CHEMBL3475,R-HSA-1474244,Extracellular matrix organization
CHEMBL3475,R-HSA-162582,Signal Transduction
CHEMBL3475,R-HSA-170834,Signaling by TGF-beta Receptor Complex
CHEMBL3475,R-HSA-212436,Generic Transcription Pathway
CHEMBL3475,R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
CHEMBL3475,R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
CHEMBL3475,R-HSA-3000178,ECM proteoglycans
CHEMBL3475,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL3475,R-HSA-74160,Gene expression (Transcription)
CHEMBL3475,R-HSA-75205,Dissolution of Fibrin Clot
CHEMBL3475,R-HSA-76002,"Platelet activation, signaling and aggregation"
CHEMBL3475,R-HSA-76005,Response to elevated platelet cytosolic Ca2+
CHEMBL3475,R-HSA-9006936,Signaling by TGFB family members
CHEMBL3475,R-HSA-9730414,MITF-M-regulated melanocyte development
CHEMBL3475,R-HSA-9856651,MITF-M-dependent gene expression
CHEMBL3475,R-HSA-9909396,Circadian clock
CHEMBL3475,R-HSA-9926550,"Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition"
CHEMBL3477,R-HSA-109582,Hemostasis
CHEMBL3477,R-HSA-162582,Signal Transduction
CHEMBL3477,R-HSA-372790,Signaling by GPCR
CHEMBL3477,R-HSA-388396,GPCR downstream signalling
CHEMBL3477,R-HSA-392154,Nitric oxide stimulates guanylate cyclase
CHEMBL3477,R-HSA-418346,Platelet homeostasis
CHEMBL3477,R-HSA-418457,cGMP effects
CHEMBL3477,R-HSA-418555,G alpha (s) signalling events
CHEMBL3478,R-HSA-109582,Hemostasis
CHEMBL3478,R-HSA-162582,Signal Transduction
CHEMBL3478,R-HSA-194315,Signaling by Rho GTPases
CHEMBL3478,R-HSA-392154,Nitric oxide stimulates guanylate cyclase
CHEMBL3478,R-HSA-397014,Muscle contraction
CHEMBL3478,R-HSA-418346,Platelet homeostasis
CHEMBL3478,R-HSA-418457,cGMP effects
CHEMBL3478,R-HSA-445355,Smooth Muscle Contraction
CHEMBL3478,R-HSA-9012999,RHO GTPase cycle
CHEMBL3478,R-HSA-9013422,RHOBTB1 GTPase cycle
CHEMBL3478,R-HSA-9706574,RHOBTB GTPase Cycle
CHEMBL3478,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CHEMBL3510,R-HSA-1430728,Metabolism
CHEMBL3510,R-HSA-1475029,Reversible hydration of carbon dioxide
CHEMBL3514,R-HSA-2980736,Peptide hormone metabolism
CHEMBL3514,R-HSA-392499,Metabolism of proteins
CHEMBL3514,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin"
CHEMBL3568,R-HSA-109582,Hemostasis
CHEMBL3568,R-HSA-1222556,ROS and RNS production in phagocytes
CHEMBL3568,R-HSA-168249,Innate Immune System
CHEMBL3568,R-HSA-168256,Immune System
CHEMBL3568,R-HSA-392154,Nitric oxide stimulates guanylate cyclase
CHEMBL3568,R-HSA-397014,Muscle contraction
CHEMBL3568,R-HSA-418346,Platelet homeostasis
CHEMBL3568,R-HSA-5576891,Cardiac conduction
CHEMBL3568,R-HSA-5578775,Ion homeostasis
CHEMBL3572,R-HSA-162582,Signal Transduction
CHEMBL3572,R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance"
CHEMBL3572,R-HSA-382551,Transport of small molecules
CHEMBL3572,R-HSA-8963899,Plasma lipoprotein remodeling
CHEMBL3572,R-HSA-8964041,LDL remodeling
CHEMBL3572,R-HSA-8964058,HDL remodeling
CHEMBL3572,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL3572,R-HSA-9024446,NR1H2 and NR1H3-mediated signaling
CHEMBL3572,R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux
CHEMBL3582,R-HSA-109582,Hemostasis
CHEMBL3582,R-HSA-114508,Effects of PIP2 hydrolysis
CHEMBL3582,R-HSA-1227986,Signaling by ERBB2
CHEMBL3582,R-HSA-1250196,SHC1 events in ERBB2 signaling
CHEMBL3582,R-HSA-1489509,DAG and IP3 signaling
CHEMBL3582,R-HSA-162582,Signal Transduction
CHEMBL3582,R-HSA-168249,Innate Immune System
CHEMBL3582,R-HSA-168256,Immune System
CHEMBL3582,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis
CHEMBL3582,R-HSA-2029485,Role of phospholipids in phagocytosis
CHEMBL3582,R-HSA-372790,Signaling by GPCR
CHEMBL3582,R-HSA-388396,GPCR downstream signalling
CHEMBL3582,R-HSA-416476,G alpha (q) signalling events
CHEMBL3582,R-HSA-418597,G alpha (z) signalling events
CHEMBL3582,R-HSA-76002,"Platelet activation, signaling and aggregation"
CHEMBL3582,R-HSA-9006925,Intracellular signaling by second messengers
CHEMBL3582,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL3595,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission
CHEMBL3595,R-HSA-112315,Transmission across Chemical Synapses
CHEMBL3595,R-HSA-112316,Neuronal System
CHEMBL3595,R-HSA-399710,Activation of AMPA receptors
CHEMBL3595,R-HSA-399719,Trafficking of AMPA receptors
CHEMBL3595,R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity"
CHEMBL3595,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors
CHEMBL3595,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation"
CHEMBL3595,R-HSA-442755,Activation of NMDA receptors and postsynaptic events
CHEMBL3595,R-HSA-6794362,Protein-protein interactions at synapses
CHEMBL3595,R-HSA-8849932,Synaptic adhesion-like molecules
CHEMBL3610,R-HSA-1266738,Developmental Biology
CHEMBL3610,R-HSA-1280215,Cytokine Signaling in Immune system
CHEMBL3610,R-HSA-1280218,Adaptive Immune System
CHEMBL3610,R-HSA-157118,Signaling by NOTCH
CHEMBL3610,R-HSA-162582,Signal Transduction
CHEMBL3610,R-HSA-1640170,Cell Cycle
CHEMBL3610,R-HSA-1643685,Disease
CHEMBL3610,R-HSA-168256,Immune System
CHEMBL3610,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21
CHEMBL3610,R-HSA-1912408,Pre-NOTCH Transcription and Translation
CHEMBL3610,R-HSA-1912422,Pre-NOTCH Expression and Processing
CHEMBL3610,R-HSA-212436,Generic Transcription Pathway
CHEMBL3610,R-HSA-3214858,RMTs methylate histone arginines
CHEMBL3610,R-HSA-3247509,Chromatin modifying enzymes
CHEMBL3610,R-HSA-388841,Regulation of T cell activation by CD28 family
CHEMBL3610,R-HSA-389948,Co-inhibition by PD-1
CHEMBL3610,R-HSA-449147,Signaling by Interleukins
CHEMBL3610,R-HSA-453279,Mitotic G1 phase and G1/S transition
CHEMBL3610,R-HSA-4839726,Chromatin organization
CHEMBL3610,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
CHEMBL3610,R-HSA-69202,Cyclin E associated events during G1/S transition 
CHEMBL3610,R-HSA-69206,G1/S Transition
CHEMBL3610,R-HSA-69231,Cyclin D associated events in G1
CHEMBL3610,R-HSA-69236,G1 Phase
CHEMBL3610,R-HSA-69242,S Phase
CHEMBL3610,R-HSA-69278,"Cell Cycle, Mitotic"
CHEMBL3610,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry
CHEMBL3610,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL3610,R-HSA-74160,Gene expression (Transcription)
CHEMBL3610,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D
CHEMBL3610,R-HSA-8848021,Signaling by PTK6
CHEMBL3610,R-HSA-8849470,PTK6 Regulates Cell Cycle
CHEMBL3610,R-HSA-8853884,Transcriptional Regulation by VENTX
CHEMBL3610,R-HSA-8878159,Transcriptional regulation by RUNX3
CHEMBL3610,R-HSA-8878166,Transcriptional regulation by RUNX2
CHEMBL3610,R-HSA-8878171,Transcriptional regulation by RUNX1
CHEMBL3610,R-HSA-8934593,Regulation of RUNX1 Expression and Activity
CHEMBL3610,R-HSA-8939211,ESR-mediated signaling
CHEMBL3610,R-HSA-8951430,RUNX3 regulates WNT signaling
CHEMBL3610,R-HSA-8951936,RUNX3 regulates p14-ARF
CHEMBL3610,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases
CHEMBL3610,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL3610,R-HSA-9009391,Extra-nuclear estrogen signaling
CHEMBL3610,R-HSA-9018519,Estrogen-dependent gene expression
CHEMBL3610,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling
CHEMBL3610,R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects
CHEMBL3610,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"
CHEMBL3610,R-HSA-9675126,Diseases of mitotic cell cycle
CHEMBL3610,R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects
CHEMBL3610,R-HSA-9730414,MITF-M-regulated melanocyte development
CHEMBL3610,R-HSA-9754119,Drug-mediated inhibition of CDK4/CDK6 activity
CHEMBL3610,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation
CHEMBL3610,R-HSA-9856651,MITF-M-dependent gene expression
CHEMBL3610,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification
CHEMBL3610,R-HSA-9909648,Regulation of PD-L1(CD274) expression
CHEMBL3610,R-HSA-9929491,SPOP-mediated proteasomal degradation of PD-L1(CD274)
CHEMBL3636,R-HSA-162582,Signal Transduction
CHEMBL3636,R-HSA-372790,Signaling by GPCR
CHEMBL3636,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL3636,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL3636,R-HSA-388396,GPCR downstream signalling
CHEMBL3636,R-HSA-416476,G alpha (q) signalling events
CHEMBL3636,R-HSA-500792,GPCR ligand binding
CHEMBL3650,R-HSA-109704,PI3K Cascade
CHEMBL3650,R-HSA-112399,IRS-mediated signalling
CHEMBL3650,R-HSA-1226099,Signaling by FGFR in disease
CHEMBL3650,R-HSA-1257604,PIP3 activates AKT signaling
CHEMBL3650,R-HSA-1266738,Developmental Biology
CHEMBL3650,R-HSA-162582,Signal Transduction
CHEMBL3650,R-HSA-1643685,Disease
CHEMBL3650,R-HSA-1839120,Signaling by FGFR1 amplification mutants
CHEMBL3650,R-HSA-1839122,Signaling by activated point mutants of FGFR1
CHEMBL3650,R-HSA-1839124,FGFR1 mutant receptor activation
CHEMBL3650,R-HSA-190236,Signaling by FGFR
CHEMBL3650,R-HSA-190242,FGFR1 ligand binding and activation
CHEMBL3650,R-HSA-190370,FGFR1b ligand binding and activation
CHEMBL3650,R-HSA-190373,FGFR1c ligand binding and activation
CHEMBL3650,R-HSA-190374,FGFR1c and Klotho ligand binding and activation
CHEMBL3650,R-HSA-199418,Negative regulation of the PI3K/AKT network
CHEMBL3650,R-HSA-2219528,PI3K/AKT Signaling in Cancer
CHEMBL3650,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
CHEMBL3650,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
CHEMBL3650,R-HSA-2428924,IGF1R signaling cascade
CHEMBL3650,R-HSA-2428928,IRS-related events triggered by IGF1R
CHEMBL3650,R-HSA-373760,L1CAM interactions
CHEMBL3650,R-HSA-375165,NCAM signaling for neurite out-growth
CHEMBL3650,R-HSA-422475,Axon guidance
CHEMBL3650,R-HSA-445144,Signal transduction by L1
CHEMBL3650,R-HSA-5654219,Phospholipase C-mediated cascade: FGFR1
CHEMBL3650,R-HSA-5654687,Downstream signaling of activated FGFR1
CHEMBL3650,R-HSA-5654688,SHC-mediated cascade:FGFR1
CHEMBL3650,R-HSA-5654689,PI-3K cascade:FGFR1
CHEMBL3650,R-HSA-5654693,FRS-mediated FGFR1 signaling
CHEMBL3650,R-HSA-5654726,Negative regulation of FGFR1 signaling
CHEMBL3650,R-HSA-5654736,Signaling by FGFR1
CHEMBL3650,R-HSA-5655302,Signaling by FGFR1 in disease
CHEMBL3650,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
CHEMBL3650,R-HSA-5673001,RAF/MAP kinase cascade
CHEMBL3650,R-HSA-5683057,MAPK family signaling cascades
CHEMBL3650,R-HSA-5684996,MAPK1/MAPK3 signaling
CHEMBL3650,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
CHEMBL3650,R-HSA-74751,Insulin receptor signalling cascade
CHEMBL3650,R-HSA-74752,Signaling by Insulin receptor
CHEMBL3650,R-HSA-8853336,Signaling by plasma membrane FGFR1 fusions
CHEMBL3650,R-HSA-9006925,Intracellular signaling by second messengers
CHEMBL3650,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL3650,R-HSA-9675108,Nervous system development
CHEMBL3650,R-HSA-9758919,Epithelial-Mesenchymal Transition (EMT) during gastrulation
CHEMBL3650,R-HSA-9758941,Gastrulation
CHEMBL3650,R-HSA-9793380,Formation of paraxial mesoderm
CHEMBL3708,R-HSA-1236394,Signaling by ERBB4
CHEMBL3708,R-HSA-1251985,Nuclear signaling by ERBB4
CHEMBL3708,R-HSA-1266738,Developmental Biology
CHEMBL3708,R-HSA-157118,Signaling by NOTCH
CHEMBL3708,R-HSA-162582,Signal Transduction
CHEMBL3708,R-HSA-1643685,Disease
CHEMBL3708,R-HSA-193692,Regulated proteolysis of p75NTR
CHEMBL3708,R-HSA-193704,p75 NTR receptor-mediated signalling
CHEMBL3708,R-HSA-1980143,Signaling by NOTCH1
CHEMBL3708,R-HSA-1980145,Signaling by NOTCH2
CHEMBL3708,R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE"
CHEMBL3708,R-HSA-205043,NRIF signals cell death from the nucleus
CHEMBL3708,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus
CHEMBL3708,R-HSA-2644602,Signaling by NOTCH1 PEST Domain Mutants in Cancer
CHEMBL3708,R-HSA-2644603,Signaling by NOTCH1 in Cancer
CHEMBL3708,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants
CHEMBL3708,R-HSA-2682334,EPH-Ephrin signaling
CHEMBL3708,R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer
CHEMBL3708,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
CHEMBL3708,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus
CHEMBL3708,R-HSA-3928665,EPH-ephrin mediated repulsion of cells
CHEMBL3708,R-HSA-422475,Axon guidance
CHEMBL3708,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
CHEMBL3708,R-HSA-73887,Death Receptor Signaling
CHEMBL3708,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL3708,R-HSA-9006936,Signaling by TGFB family members
CHEMBL3708,R-HSA-9012852,Signaling by NOTCH3
CHEMBL3708,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus
CHEMBL3708,R-HSA-9013694,Signaling by NOTCH4
CHEMBL3708,R-HSA-9013700,NOTCH4 Activation and Transmission of Signal to the Nucleus
CHEMBL3708,R-HSA-9017802,Noncanonical activation of NOTCH3
CHEMBL3708,R-HSA-9675108,Nervous system development
CHEMBL3708,R-HSA-9839373,Signaling by TGFBR3
CHEMBL3708,R-HSA-9839383,TGFBR3 PTM regulation
CHEMBL3710,R-HSA-162582,Signal Transduction
CHEMBL3710,R-HSA-372790,Signaling by GPCR
CHEMBL3710,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL3710,R-HSA-388396,GPCR downstream signalling
CHEMBL3710,R-HSA-391903,Eicosanoid ligand-binding receptors
CHEMBL3710,R-HSA-391908,Prostanoid ligand receptors
CHEMBL3710,R-HSA-418594,G alpha (i) signalling events
CHEMBL3710,R-HSA-500792,GPCR ligand binding
CHEMBL3721,R-HSA-1430728,Metabolism
CHEMBL3721,R-HSA-211859,Biological oxidations
CHEMBL3721,R-HSA-211897,Cytochrome P450 - arranged by substrate type
CHEMBL3721,R-HSA-211945,Phase I - Functionalization of compounds
CHEMBL3721,R-HSA-211981,Xenobiotics
CHEMBL3721,R-HSA-211999,CYP2E1 reactions
CHEMBL3721,R-HSA-2142670,Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)
CHEMBL3721,R-HSA-2142753,Arachidonate metabolism
CHEMBL3721,R-HSA-2142816,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)
CHEMBL3721,R-HSA-556833,Metabolism of lipids
CHEMBL3721,R-HSA-8978868,Fatty acid metabolism
CHEMBL3721,R-HSA-9018677,Biosynthesis of DHA-derived SPMs
CHEMBL3721,R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs)
CHEMBL3721,R-HSA-9018682,Biosynthesis of maresins
