gene,log2FC,pvalue,FDR
FOXI1,-2.336474978050921,1.9058726055404552e-07,4.601140456054762e-07
C1orf186,-1.1218457795058319,1.910892803640155e-07,4.612648415947718e-07
AMTN,1.2606740750031353,2.0598887392733278e-07,4.961777784966572e-07
COLEC11,-1.2692700865420794,2.068496824972008e-07,4.981853361334408e-07
STAG3L1,-1.0381139972406865,2.0852493289191814e-07,5.021536385013343e-07
BCAS1,1.783313608428446,2.1113042072257244e-07,5.078233414922023e-07
CAPSL,1.5976168067226886,2.1299093281300856e-07,5.120277271520331e-07
TNFRSF11B,-1.253901505079643,2.1444136598889499e-07,5.153784242270736e-07
MGAT5B,1.3795536560893007,2.160502862941565e-07,5.191081522455822e-07
PRTG,-1.1356383544462565,2.161911666714886e-07,5.193780925064151e-07
SYT5,1.689831506333877,2.1695796653456118e-07,5.210827107571734e-07
HRASLS,1.3214581211589111,2.192906610497255e-07,5.265463531312694e-07
C19orf59,1.1451225636523266,2.2080455689667157e-07,5.300415863365571e-07
KRT16,-1.8863721183995974,2.2523512039320376e-07,5.404633399047571e-07
MLLT11,1.0140440486642426,2.3546816680554392e-07,5.636805681695576e-07
SLC12A1,2.349677712278941,2.3643698798643688e-07,5.658509719060098e-07
ALOX12P2,-1.6761373259751657,2.3749528590324226e-07,5.683090166026974e-07
LCT,1.989506032860905,2.3755034505287096e-07,5.683660529702169e-07
GREM1,1.3276630628370736,2.413247381462939e-07,5.771691247506226e-07
MRAP2,-1.6320484761068608,2.4787664694033614e-07,5.91891305805326e-07
EYA4,-1.2270532547347295,2.4790305529087546e-07,5.91891305805326e-07
FAM86B2,-1.2116707763702497,2.552534768687067e-07,6.08483373420779e-07
ZNF135,-1.0343891007149137,2.6626101629092446e-07,6.338934448788514e-07
SEMA4G,-1.151924106358961,2.676710938144507e-07,6.370838023933638e-07
CNTN2,-1.4389593001379657,2.8703183762360735e-07,6.814713108468142e-07
AWAT2,1.4854740624608054,2.8780923389612105e-07,6.831388035742719e-07
SVOPL,-1.399606133199549,2.8905327096991717e-07,6.857339621354623e-07
LOC100127888,-1.188264116392825,2.9054508382054815e-07,6.890534266484517e-07
MAT1A,-1.4565678665496056,2.928100411676513e-07,6.940131743977548e-07
ALG1L,1.8289013545716801,2.998320394254145e-07,7.101942242889812e-07
CALML5,2.637765508591494,3.068287576495042e-07,7.262943921318498e-07
SLC35D3,1.0265172457042517,3.1124484422166717e-07,7.36355451756251e-07
RHBG,1.3629671892637647,3.2483294569595543e-07,7.676144502795634e-07
LYZ,1.448376846858146,3.27214065745154e-07,7.730405760881295e-07
HIST1H3E,1.0481041891383418,3.3468011527754323e-07,7.899613768668465e-07
AMH,1.4275471466198417,3.3475900110085483e-07,7.900451312120913e-07
MUC16,-2.1760953342531026,3.42389477748014e-07,8.074252705592821e-07
APOD,-2.157851724570426,3.659375768579138e-07,8.60484837641433e-07
ARL14,1.0411832810736235,3.7198803715378504e-07,8.736031789846922e-07
PLEKHG7,1.5628314561645555,3.8339282200000086e-07,8.989951743998474e-07
EMX2,-1.0745561770977057,3.8429830913654894e-07,9.010023340047142e-07
SPTBN2,1.1029736611062315,3.8591951487354327e-07,9.045702973529627e-07
KCNK17,-1.0973693967139093,3.877987867465205e-07,9.087411579746282e-07
C6orf27,-1.0828024332120902,4.032496555517992e-07,9.4349016452563e-07
CYP2C8,-1.0929396713909452,4.0568385157825754e-07,9.484540393371464e-07
PRSS22,1.0865489527154155,4.1667378414520003e-07,9.73397445173906e-07
MOSC1,-1.0197718550106583,4.452334554162302e-07,1.0373204388764415e-06
RASL10B,-1.1170722438229026,4.4667067724398174e-07,1.0404026024148688e-06
TNNC2,-1.149919152138467,4.578964680822576e-07,1.066140881107871e-06
ABCA4,-1.4462994732221244,4.627249320560504e-07,1.0769699447917512e-06
JPH3,1.5151632635143608,4.7344877703594655e-07,1.1005220391246757e-06
NFKBIZ,-1.1207649191019708,4.740147556220576e-07,1.1015563125990442e-06
CHST6,1.031941966637402,4.788677715000455e-07,1.1119824014051957e-06
REN,1.1074614072494664,4.916540059597054e-07,1.1406548394703694e-06
RSPH9,-1.0261484133952083,4.978621837081124e-07,1.1544694687947478e-06
PHF21B,-1.3805262887244443,5.024343171849898e-07,1.164626496334951e-06
EFCAB4B,-1.0805784146494428,5.058502835964199e-07,1.1723953033238643e-06
LOC148696,-1.0003042769346537,5.303001254991622e-07,1.228592743344947e-06
MED24,1.0594026464317086,5.32317991358717e-07,1.2329538613949263e-06
DMRT3,-1.0356216731468693,5.324703854599436e-07,1.2331499270391035e-06
STRA6,1.1756501567791302,5.363409853604797e-07,1.2414820646638877e-06
RHOF,1.1734408503699996,5.494280888124687e-07,1.2701599569028915e-06
PDCD1,1.2282545215100975,5.614071990770047e-07,1.2975235201623562e-06
CACNB4,-1.1848008654207938,5.796563359234882e-07,1.33800206477495e-06
FOXE1,-1.0641188134955475,5.798543909170359e-07,1.3382895242630663e-06
SLITRK5,-1.7424125047033745,5.861268283107689e-07,1.3522517941369995e-06
TPSG1,-1.145852715414524,5.88037221520312e-07,1.3564873328265414e-06
FAT3,-1.0990359463188257,5.956745327810947e-07,1.3735829136324128e-06
LY6G6C,-1.5156533049040508,6.000176220216269e-07,1.38307215064704e-06
IDO1,1.562445541201555,6.002510378155497e-07,1.3834350014378895e-06
CD200R1,-1.0607217860278437,6.240418610205794e-07,1.4355407552328582e-06
SLC22A18AS,1.1192489150884222,6.241849291094921e-07,1.4356884337351636e-06
SLC4A8,1.1671335131067373,6.282435304674709e-07,1.4446585377841553e-06
COL4A3,-1.328083293615952,6.35306229568785e-07,1.459608645316243e-06
NAP1L6,-1.0337300890505454,6.355957006830397e-07,1.4600894169022427e-06
MESP1,-1.6640364354697104,6.459908975749056e-07,1.4820988541159574e-06
SIX1,1.5553709394205413,6.48798085539392e-07,1.4881642579477763e-06
LSAMP,-1.1163884485137352,6.611350112337153e-07,1.5155069398674373e-06
BAALC,-1.3176765207575576,6.688101996443464e-07,1.5327145995374592e-06
LRAT,-1.5198755549981176,6.71161900108883e-07,1.5377168115395843e-06
NOX4,1.0917069735356817,6.873740779220864e-07,1.5740684791062696e-06
SOX15,-1.4014127555499818,6.880012356379485e-07,1.575306477021079e-06
WNT3,-1.020655600150508,7.016642665986048e-07,1.6053789146423333e-06
ECM1,1.427724532798191,7.019976924300769e-07,1.605939926518121e-06
LMO3,-1.8615563526903305,7.080621903675386e-07,1.619406464538297e-06
DPF1,1.0876829675153639,7.107379805040073e-07,1.6245057080756462e-06
KLHDC7B,1.5279023955851017,7.136083606520404e-07,1.6300430404001874e-06
MMP12,1.9309613947071371,7.213519683556145e-07,1.6469045378122727e-06
FLJ35024,-1.094172758058447,7.29897459066119e-07,1.6657877943054869e-06
COL21A1,-1.2549048037125292,7.380850554660333e-07,1.6836293564722059e-06
FAR2,1.1952359337764937,7.513518717320791e-07,1.712389898727812e-06
ABCC2,1.8191825159914705,7.606690287568325e-07,1.7327566425304243e-06
KIRREL3,-1.0257776871942799,7.724865978339034e-07,1.7581362266029687e-06
PRODH,1.81528763326226,7.755202580293767e-07,1.764820009614795e-06
NOTUM,1.0950487018688073,7.904004633264323e-07,1.797558674903929e-06
KIF12,-1.4054002508466095,7.986177107249081e-07,1.815112771672556e-06
WBSCR28,1.0797344663238433,8.256413973486648e-07,1.8737252656698347e-06
KRT7,1.1481485262761808,8.26712333314008e-07,1.8756879724934425e-06
CRABP1,-2.2963106735231396,8.443009605394835e-07,1.9134475080553063e-06
F13A1,-1.149353768970272,8.590917678533143e-07,1.9447888882270712e-06
CD177,1.5609854132697851,8.901448011461364e-07,2.0125830102177523e-06
SLC6A17,1.405810347422551,8.912026763549054e-07,2.0147245799414236e-06
CXCL1,-1.6243393703750155,8.954520067011888e-07,2.023850499602245e-06
FAM5C,2.661221497554248,8.957476248776512e-07,2.024245067119539e-06
SCAND3,-1.6896214348425938,9.102245705473299e-07,2.0546649129058837e-06
ERBB4,-1.7891783644801205,9.333250512882095e-07,2.105765481978096e-06
BTN1A1,-1.4058637401229146,9.393468073288523e-07,2.117776806267909e-06
DNAH11,1.9566796563401492,9.494188426551306e-07,2.1394245101326246e-06
HAMP,1.0596321459927256,9.516386281945166e-07,2.1438957857703944e-06
GPR15,-1.2926305280321078,9.579126059328825e-07,2.1574960610982754e-06
HOXA10,-1.110217709770473,9.652524207562876e-07,2.1737584826211435e-06
IGSF9B,-1.3832396463062846,9.973430506071948e-07,2.242697412007754e-06
SLC39A4,1.085195183745137,1.0045863011208454e-06,2.2584271260099727e-06
CLDN9,1.267175743133075,1.0504460000893973e-06,2.3559966165139597e-06
CCDC160,1.1911523642292732,1.0591293679937203e-06,2.3732709370166333e-06
SLC5A11,1.6705190016305032,1.0753047623769303e-06,2.4070059751041886e-06
CLEC6A,1.0661710021321964,1.1151938640487835e-06,2.493842003351352e-06
FAM155B,1.1897496801705767,1.1242748557048743e-06,2.513223037995312e-06
RTBDN,1.4228067979430579,1.129972155176347e-06,2.5247186867159745e-06
SERPINB2,-1.4877998244073751,1.1500743551385427e-06,2.5677423631285284e-06
ACCN1,-1.1225092813244704,1.1663109345971216e-06,2.6030355495918837e-06
JAKMIP3,-1.1168697228144975,1.2078087604883908e-06,2.693341034811978e-06
CCR4,1.2499205443371375,1.213909275098375e-06,2.7062817556173572e-06
MAPK8IP2,1.519909870813998,1.2237539063771695e-06,2.7268934212001e-06
AZU1,-1.0380034365985202,1.2737989636112788e-06,2.834591996896835e-06
KRT1,-1.1132311049793047,1.3624373105173126e-06,3.026289977223507e-06
IL17REL,1.3294565408252854,1.385177106342448e-06,3.074924252042876e-06
CRYM,1.848156139470714,1.4303074601166882e-06,3.1720134864161887e-06
C8orf84,-1.5339712153518148,1.4560465627625084e-06,3.225951263627792e-06
PCDHGB5,-1.3087072243822888,1.4621436654400608e-06,3.238436540989938e-06
SLC7A2,-1.5509980433964614,1.4776911657786906e-06,3.270721338846e-06
SLC39A2,-1.2471619967389938,1.4992465647673597e-06,3.316818816050103e-06
LOC221442,-1.0261069233663607,1.5053042125394902e-06,3.3298156010276264e-06
EPGN,1.2849592374263137,1.5150291771965792e-06,3.3497999799758215e-06
ELFN2,1.551338718173838,1.5181784338240402e-06,3.356254800935026e-06
RASSF6,-1.3077811614197934,1.559159543763404e-06,3.4443423756219952e-06
PSCA,1.7901712780634655,1.5680519408251513e-06,3.4623058562397175e-06
KIF19,-1.202163351310674,1.6501379192262663e-06,3.6373771547197536e-06
SHC3,-1.0135110874200426,1.6554884255318898e-06,3.648729363113814e-06
KYNU,1.53834217985702,1.6626256113790903e-06,3.6635726914336738e-06
DAPL1,-1.6564678414649454,1.670587074087474e-06,3.6793341209454677e-06
C4orf19,-1.4271046532045668,1.6856157404959532e-06,3.70974045753208e-06
NHLRC4,-1.1988664367239439,1.7051783683671889e-06,3.7510055737748017e-06
EPHA3,-1.0524429700238285,1.707096783723235e-06,3.7542929508413733e-06
ORMDL3,1.275447171704501,1.7405924603130815e-06,3.824261261928669e-06
WFDC2,-2.178074137714786,1.7458828280617951e-06,3.834958986268717e-06
GATA5,1.6159584598018313,1.7566245302012524e-06,3.857622912685897e-06
TMEM130,-1.1317413896902044,1.7918050614026096e-06,3.933457251894802e-06
KIR2DL4,1.029978740750031,1.8052982223220678e-06,3.961167254210294e-06
FUT7,1.062481650570676,1.8459903564689161e-06,4.04655135582896e-06
IFNG,1.2283449266273676,1.8554950742103665e-06,4.065428121792405e-06
MUC2,1.8357175968895016,1.8577897806670298e-06,4.069965985976885e-06
MED1,1.0881878841088675,1.8705129077526877e-06,4.096853141598144e-06
PPP1R9A,-1.1217166938417167,1.8827845805259627e-06,4.122738809011681e-06
HPD,-1.7169837451398464,1.90901540721117e-06,4.1781661004526785e-06
PAH,-1.1566922739244954,1.91371150782658e-06,4.187940680087429e-06
CXCL17,2.3756461181487527,1.9386180849057763e-06,4.240406753129037e-06
